,Nuclide,Pn,Pn err,lam,lam err
50,Na35,0.0,0.0,385.0817669777474,106.96715749381873
51,Mg30,0.0003,0.0003,2.186584165804244,0.03448870923981457
52,Mg31,0.062,0.019,2.937064324406548,0.24890375630563966
53,Mg32,0.054000000000000006,0.005,8.059850936743551,0.4685959846943925
54,Mg33,0.14,0.02,7.753324167337196,0.08672622111115433
55,Mg34,0.58,0.12,34.657359027997266,17.328679513998633
56,Mg35,0.52,0.46,61.340458456632334,3.2570154932725126
57,Mg36,0.48,0.12,119.50813457930091,39.14921650011582
58,Mg37,0.0,0.0,86.64339756999316,43.321698784996585
59,Al31,0.008,0.008,1.0763154977638902,0.04178243391940567
60,Al32,0.006999999999999999,0.005,21.728751741691077,0.544921673772817
61,Al33,0.085,0.006999999999999999,16.622234545802044,0.07972294746188031
62,Al34,0.26,0.04,12.311672834102048,0.1312078810028637
63,Al35,0.38,0.02,18.434765440424076,0.6864008408668539
64,Al36,0.155,0.155,7.373906176169631,2.902494984236982
65,Al37,0.55,0.11,64.78011033270516,7.870480694627732
66,Al38,0.82,0.18,84.53014397072502,7.2159878999399405
67,Al39,0.87,0.13,91.20357638946649,19.200752924098207
68,Si35,0.0263,0.0263,0.8886502314871093,0.13671542022878605
